ProductKey,label,search_key,product_code,brand,category_key,subcategory_key,source_view,confidence,note
1439,The Phone Company Sharp Touch Screen Phones M910 Grey,the phone company sharp touch screen phones m910 grey,0503032,The Phone Company,5,503,dim_contoso_product,I,
1440,The Phone Company Touch Screen Phones - CRT M11 Grey,the phone company touch screen phones - crt m11 grey,0503033,The Phone Company,5,503,dim_contoso_product,I,
1441,The Phone Company Touch Screen Phones - LCD M12 Grey,the phone company touch screen phones - lcd m12 grey,0503034,The Phone Company,5,503,dim_contoso_product,I,
1442,"The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Gold","the phone company touch screen phone 1600 tft-2.2"" l200 gold",0503035,The Phone Company,5,503,dim_contoso_product,I,
1443,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Gold","the phone company touch screen phone 1600 tft-1.4"" l250 gold",0503036,The Phone Company,5,503,dim_contoso_product,I,
1444,"The Phone Company Touch Screen Phones 26-2.2"" M200 Gold","the phone company touch screen phones 26-2.2"" m200 gold",0503037,The Phone Company,5,503,dim_contoso_product,I,
1445,"The Phone Company Touch Screen Phones 26-1.4"" M250 Gold","the phone company touch screen phones 26-1.4"" m250 gold",0503038,The Phone Company,5,503,dim_contoso_product,I,
1446,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Gold,the phone company touch screen phones 4-wire/on-wall m302 gold,0503039,The Phone Company,5,503,dim_contoso_product,I,
1447,The Phone Company Touch Screen Phones SAW/Built-in M801 Gold,the phone company touch screen phones saw/built-in m801 gold,0503040,The Phone Company,5,503,dim_contoso_product,I,
1448,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Gold,the phone company touch screen phones 5-wire/built-in m500 gold,0503041,The Phone Company,5,503,dim_contoso_product,I,
1449,The Phone Company Touch Screen Phones Infrared M901 Gold,the phone company touch screen phones infrared m901 gold,0503042,The Phone Company,5,503,dim_contoso_product,I,
1450,The Phone Company Touch Screen Phones Capacitive M908 Gold,the phone company touch screen phones capacitive m908 gold,0503043,The Phone Company,5,503,dim_contoso_product,I,
1451,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Gold,the phone company touch screen phones 4-wire/ built-in m205 gold,0503044,The Phone Company,5,503,dim_contoso_product,I,
1452,The Phone Company Touch Screen Phones SAW/On-wall M806 Gold,the phone company touch screen phones saw/on-wall m806 gold,0503045,The Phone Company,5,503,dim_contoso_product,I,
1453,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Gold,the phone company touch screen phones 5-wire/on-wall m508 gold,0503046,The Phone Company,5,503,dim_contoso_product,I,
1454,The Phone Company Finger Touch Screen Phones M30 Gold,the phone company finger touch screen phones m30 gold,0503047,The Phone Company,5,503,dim_contoso_product,I,
1455,The Phone Company Pen Touch Screen Phones M320 Gold,the phone company pen touch screen phones m320 gold,0503048,The Phone Company,5,503,dim_contoso_product,I,
1456,The Phone Company Sharp Touch Screen Phones M910 Gold,the phone company sharp touch screen phones m910 gold,0503049,The Phone Company,5,503,dim_contoso_product,I,
1457,The Phone Company Touch Screen Phones - CRT M11 Gold,the phone company touch screen phones - crt m11 gold,0503050,The Phone Company,5,503,dim_contoso_product,I,
1458,The Phone Company Touch Screen Phones - LCD M12 Gold,the phone company touch screen phones - lcd m12 gold,0503051,The Phone Company,5,503,dim_contoso_product,I,
1459,Contoso Touch Screen Phones 5-Wire/Built-in M500 Black,contoso touch screen phones 5-wire/built-in m500 black,0503052,Contoso,5,503,dim_contoso_product,I,
1460,Contoso Touch Screen Phones Infrared M901 Black,contoso touch screen phones infrared m901 black,0503053,Contoso,5,503,dim_contoso_product,I,
1461,Contoso Touch Screen Phones Capacitive M908 Black,contoso touch screen phones capacitive m908 black,0503054,Contoso,5,503,dim_contoso_product,I,
1462,Contoso Touch Screen Phones 4-Wire/ Built-in M205 Black,contoso touch screen phones 4-wire/ built-in m205 black,0503055,Contoso,5,503,dim_contoso_product,I,
1463,Contoso Touch Screen Phones SAW/On-wall M806 Black,contoso touch screen phones saw/on-wall m806 black,0503056,Contoso,5,503,dim_contoso_product,I,
1464,Contoso Touch Screen Phones 5-Wire/On-wall M508 Black,contoso touch screen phones 5-wire/on-wall m508 black,0503057,Contoso,5,503,dim_contoso_product,I,
1465,Contoso Finger Touch Screen Phones M30 Black,contoso finger touch screen phones m30 black,0503058,Contoso,5,503,dim_contoso_product,I,
1466,Contoso Pen Touch Screen Phones M320 Black,contoso pen touch screen phones m320 black,0503059,Contoso,5,503,dim_contoso_product,I,
1467,Contoso Sharp Touch Screen Phones M910 Black,contoso sharp touch screen phones m910 black,0503060,Contoso,5,503,dim_contoso_product,I,
1468,Contoso Touch Screen Phones - CRT M11 Black,contoso touch screen phones - crt m11 black,0503061,Contoso,5,503,dim_contoso_product,I,
1469,Contoso Touch Screen Phones  - LCD M12 Black,contoso touch screen phones  - lcd m12 black,0503062,Contoso,5,503,dim_contoso_product,I,
1470,The Phone Company Smart phones without camera E100 Black,the phone company smart phones without camera e100 black,0504001,The Phone Company,5,504,dim_contoso_product,I,
1471,The Phone Company Microsoft Windows Mobile M200 Black,the phone company microsoft windows mobile m200 black,0504002,The Phone Company,5,504,dim_contoso_product,I,
1472,The Phone Company Smart phones 4 GB of Memory M300 Black,the phone company smart phones 4 gb of memory m300 black,0504003,The Phone Company,5,504,dim_contoso_product,I,
1473,The Phone Company Smart phones 8 GB of Memory M400 Black,the phone company smart phones 8 gb of memory m400 black,0504004,The Phone Company,5,504,dim_contoso_product,I,
1474,The Phone Company Smart phones 160x160 M26 Black,the phone company smart phones 160x160 m26 black,0504005,The Phone Company,5,504,dim_contoso_product,I,
1475,The Phone Company Smart phones 6-LINE SCREEN M21 Black,the phone company smart phones 6-line screen m21 black,0504006,The Phone Company,5,504,dim_contoso_product,I,
1476,The Phone Company Smart phones -320 x 320 M86 Black,the phone company smart phones -320 x 320 m86 black,0504007,The Phone Company,5,504,dim_contoso_product,I,
1477,The Phone Company Smart phones Unlocked M300 Black,the phone company smart phones unlocked m300 black,0504008,The Phone Company,5,504,dim_contoso_product,I,
1478,The Phone Company Smart phones Expert M400 Black,the phone company smart phones expert m400 black,0504009,The Phone Company,5,504,dim_contoso_product,I,
1479,The Phone Company Smart phones Unlocked International M800 Black,the phone company smart phones unlocked international m800 black,0504010,The Phone Company,5,504,dim_contoso_product,I,
1480,The Phone Company Smart phones without camera E100 Grey,the phone company smart phones without camera e100 grey,0504011,The Phone Company,5,504,dim_contoso_product,I,
1481,The Phone Company Microsoft Windows Mobile M200 Grey,the phone company microsoft windows mobile m200 grey,0504012,The Phone Company,5,504,dim_contoso_product,I,
1482,The Phone Company Smart phones 4 GB of Memory M300 Grey,the phone company smart phones 4 gb of memory m300 grey,0504013,The Phone Company,5,504,dim_contoso_product,I,
1483,The Phone Company Smart phones 8 GB of Memory M400 Grey,the phone company smart phones 8 gb of memory m400 grey,0504014,The Phone Company,5,504,dim_contoso_product,I,
1484,The Phone Company Smart phones 160x160 M26 Grey,the phone company smart phones 160x160 m26 grey,0504015,The Phone Company,5,504,dim_contoso_product,I,
1485,The Phone Company Smart phones 6-LINE SCREEN M21 Grey,the phone company smart phones 6-line screen m21 grey,0504016,The Phone Company,5,504,dim_contoso_product,I,
1486,The Phone Company Smart phones 320 x 320 M86 Grey,the phone company smart phones 320 x 320 m86 grey,0504017,The Phone Company,5,504,dim_contoso_product,I,
1487,The Phone Company Smart phones Unlocked M300 Grey,the phone company smart phones unlocked m300 grey,0504018,The Phone Company,5,504,dim_contoso_product,I,
1488,The Phone Company Smart phones Expert M400 Grey,the phone company smart phones expert m400 grey,0504019,The Phone Company,5,504,dim_contoso_product,I,
1489,The Phone Company Smart phones Unlocked International M800 Grey,the phone company smart phones unlocked international m800 grey,0504020,The Phone Company,5,504,dim_contoso_product,I,
1490,The Phone Company Smart phones without camera E100 White,the phone company smart phones without camera e100 white,0504021,The Phone Company,5,504,dim_contoso_product,I,
1491,The Phone Company Microsoft Windows Mobile M200 White,the phone company microsoft windows mobile m200 white,0504022,The Phone Company,5,504,dim_contoso_product,I,
1492,The Phone Company Smart phones 4 GB of Memory M300 White,the phone company smart phones 4 gb of memory m300 white,0504023,The Phone Company,5,504,dim_contoso_product,I,
1493,The Phone Company Smart phones 8 GB of Memory M400 White,the phone company smart phones 8 gb of memory m400 white,0504024,The Phone Company,5,504,dim_contoso_product,I,
1494,The Phone Company Smart phones 160x160 M26 White,the phone company smart phones 160x160 m26 white,0504025,The Phone Company,5,504,dim_contoso_product,I,
1495,The Phone Company Smart phones 6-LINE SCREEN M21 White,the phone company smart phones 6-line screen m21 white,0504026,The Phone Company,5,504,dim_contoso_product,I,
1496,The Phone Company Smart phones 320 x 320 M86 White,the phone company smart phones 320 x 320 m86 white,0504027,The Phone Company,5,504,dim_contoso_product,I,
1497,The Phone Company Smart phones Unlocked M300 White,the phone company smart phones unlocked m300 white,0504028,The Phone Company,5,504,dim_contoso_product,I,
1498,The Phone Company Smart phones Expert M400 White,the phone company smart phones expert m400 white,0504029,The Phone Company,5,504,dim_contoso_product,I,
1499,The Phone Company Smart phones Unlocked International M800 White,the phone company smart phones unlocked international m800 white,0504030,The Phone Company,5,504,dim_contoso_product,I,
1500,The Phone Company Smart phones without camera E100 Pink,the phone company smart phones without camera e100 pink,0504031,The Phone Company,5,504,dim_contoso_product,I,
1501,The Phone Company Microsoft Windows Mobile M200 Pink,the phone company microsoft windows mobile m200 pink,0504032,The Phone Company,5,504,dim_contoso_product,I,
1502,The Phone Company Smart phones 4 GB of Memory M300 Pink,the phone company smart phones 4 gb of memory m300 pink,0504033,The Phone Company,5,504,dim_contoso_product,I,
1503,The Phone Company Smart phones 8 GB of Memory M400 Pink,the phone company smart phones 8 gb of memory m400 pink,0504034,The Phone Company,5,504,dim_contoso_product,I,
1504,The Phone Company Smart phones 160x160 M26 Pink,the phone company smart phones 160x160 m26 pink,0504035,The Phone Company,5,504,dim_contoso_product,I,
1505,The Phone Company Smart phones 6-LINE SCREEN M21 Pink,the phone company smart phones 6-line screen m21 pink,0504036,The Phone Company,5,504,dim_contoso_product,I,
1506,The Phone Company Smart phones 320 x 320 M86 Pink,the phone company smart phones 320 x 320 m86 pink,0504037,The Phone Company,5,504,dim_contoso_product,I,
1507,The Phone Company Smart phones Unlocked M300 Pink,the phone company smart phones unlocked m300 pink,0504038,The Phone Company,5,504,dim_contoso_product,I,
1508,The Phone Company Smart phones Expert M400 Pink,the phone company smart phones expert m400 pink,0504039,The Phone Company,5,504,dim_contoso_product,I,
1509,The Phone Company Smart phones Unlocked International M800 Pink,the phone company smart phones unlocked international m800 pink,0504040,The Phone Company,5,504,dim_contoso_product,I,
1510,The Phone Company Smart phones without camera E100 Gold,the phone company smart phones without camera e100 gold,0504041,The Phone Company,5,504,dim_contoso_product,I,
1511,The Phone Company Microsoft Windows Mobile M200 Gold,the phone company microsoft windows mobile m200 gold,0504042,The Phone Company,5,504,dim_contoso_product,I,
1512,The Phone Company Smart phones 4 GB of Memory M300 Gold,the phone company smart phones 4 gb of memory m300 gold,0504043,The Phone Company,5,504,dim_contoso_product,I,
1513,The Phone Company Smart phones 8 GB of Memory M400 Gold,the phone company smart phones 8 gb of memory m400 gold,0504044,The Phone Company,5,504,dim_contoso_product,I,
1514,The Phone Company Smart phones 160x160 M26 Gold,the phone company smart phones 160x160 m26 gold,0504045,The Phone Company,5,504,dim_contoso_product,I,
1515,The Phone Company Smart phones 6-LINE SCREEN M21 Gold,the phone company smart phones 6-line screen m21 gold,0504046,The Phone Company,5,504,dim_contoso_product,I,
1516,The Phone Company Smart phones 320 x 320 M86 Gold,the phone company smart phones 320 x 320 m86 gold,0504047,The Phone Company,5,504,dim_contoso_product,I,
1517,The Phone Company Smart phones Unlocked M300 Gold,the phone company smart phones unlocked m300 gold,0504048,The Phone Company,5,504,dim_contoso_product,I,
1518,The Phone Company Smart phones Expert M400 Gold,the phone company smart phones expert m400 gold,0504049,The Phone Company,5,504,dim_contoso_product,I,
1519,The Phone Company Smart phones Unlocked International M800 Gold,the phone company smart phones unlocked international m800 gold,0504050,The Phone Company,5,504,dim_contoso_product,I,
1520,The Phone Company PDA Wifi 3.5-inch M200 Black,the phone company pda wifi 3.5-inch m200 black,0504051,The Phone Company,5,504,dim_contoso_product,I,
1521,The Phone Company PDA Wifi 3.7-inch M250 Black,the phone company pda wifi 3.7-inch m250 black,0504052,The Phone Company,5,504,dim_contoso_product,I,
1522,The Phone Company PDA Wifi 4.7-inch L290 Black,the phone company pda wifi 4.7-inch l290 black,0504053,The Phone Company,5,504,dim_contoso_product,I,
1523,The Phone Company PDA Phone 3.5 inches M320 Black,the phone company pda phone 3.5 inches m320 black,0504054,The Phone Company,5,504,dim_contoso_product,I,
1524,The Phone Company PDA Phone 3.7 inches M340 Black,the phone company pda phone 3.7 inches m340 black,0504055,The Phone Company,5,504,dim_contoso_product,I,
1525,The Phone Company PDA Phone 4.7 inches L360 Black,the phone company pda phone 4.7 inches l360 black,0504056,The Phone Company,5,504,dim_contoso_product,I,
1526,The Phone Company PDA Phone Unlocked 3.7 inches M510 Black,the phone company pda phone unlocked 3.7 inches m510 black,0504057,The Phone Company,5,504,dim_contoso_product,I,
1527,The Phone Company PDA Phone Unlocked 3.5 inches M530 Black,the phone company pda phone unlocked 3.5 inches m530 black,0504058,The Phone Company,5,504,dim_contoso_product,I,
1528,The Phone Company PDA Phone Unlocked 4.7 inches L550 Black,the phone company pda phone unlocked 4.7 inches l550 black,0504059,The Phone Company,5,504,dim_contoso_product,I,
1529,The Phone Company PDA Handheld 3.5 inch M610 Black,the phone company pda handheld 3.5 inch m610 black,0504060,The Phone Company,5,504,dim_contoso_product,I,
1530,The Phone Company PDA Handheld 3.7 inch M630 Black,the phone company pda handheld 3.7 inch m630 black,0504061,The Phone Company,5,504,dim_contoso_product,I,
1531,The Phone Company PDA Handheld 4.7 inch L650 Black,the phone company pda handheld 4.7 inch l650 black,0504062,The Phone Company,5,504,dim_contoso_product,I,
1532,The Phone Company PDA Palm 3.5 inch M810 Black,the phone company pda palm 3.5 inch m810 black,0504063,The Phone Company,5,504,dim_contoso_product,I,
1533,The Phone Company PDA Palm 3.7 inch M830 Black,the phone company pda palm 3.7 inch m830 black,0504064,The Phone Company,5,504,dim_contoso_product,I,
1534,The Phone Company PDA Palm 4.7 inch L850 Black,the phone company pda palm 4.7 inch l850 black,0504065,The Phone Company,5,504,dim_contoso_product,I,
1535,The Phone Company PDA GPS Phone 3.5 inch M910 Black,the phone company pda gps phone 3.5 inch m910 black,0504066,The Phone Company,5,504,dim_contoso_product,I,
1536,The Phone Company PDA GPS Phone 3.7 inch M930 Black,the phone company pda gps phone 3.7 inch m930 black,0504067,The Phone Company,5,504,dim_contoso_product,I,
1537,The Phone Company PDA GPS Phone 4.7 inch L950 Black,the phone company pda gps phone 4.7 inch l950 black,0504068,The Phone Company,5,504,dim_contoso_product,I,
1538,The Phone Company PDA Wifi 3.5-inch M200 Silver,the phone company pda wifi 3.5-inch m200 silver,0504069,The Phone Company,5,504,dim_contoso_product,I,
1539,The Phone Company PDA Wifi 3.7-inch M250 Silver,the phone company pda wifi 3.7-inch m250 silver,0504070,The Phone Company,5,504,dim_contoso_product,I,
1540,The Phone Company PDA Wifi 4.7-inch L290 Silver,the phone company pda wifi 4.7-inch l290 silver,0504071,The Phone Company,5,504,dim_contoso_product,I,
1541,The Phone Company PDA Phone 3.5 inches M320 Silver,the phone company pda phone 3.5 inches m320 silver,0504072,The Phone Company,5,504,dim_contoso_product,I,
1542,The Phone Company PDA Phone 3.7 inches M340 Silver,the phone company pda phone 3.7 inches m340 silver,0504073,The Phone Company,5,504,dim_contoso_product,I,
1543,The Phone Company PDA Phone 4.7 inches L360 Silver,the phone company pda phone 4.7 inches l360 silver,0504074,The Phone Company,5,504,dim_contoso_product,I,
1544,The Phone Company PDA Phone Unlocked 3.7 inches M510 Silver,the phone company pda phone unlocked 3.7 inches m510 silver,0504075,The Phone Company,5,504,dim_contoso_product,I,
1545,The Phone Company PDA Phone Unlocked 3.5 inches M530 Silver,the phone company pda phone unlocked 3.5 inches m530 silver,0504076,The Phone Company,5,504,dim_contoso_product,I,
1546,The Phone Company PDA Phone Unlocked 4.7 inches L550 Silver,the phone company pda phone unlocked 4.7 inches l550 silver,0504077,The Phone Company,5,504,dim_contoso_product,I,
1547,The Phone Company PDA Handheld 3.5 inch M610 Silver,the phone company pda handheld 3.5 inch m610 silver,0504078,The Phone Company,5,504,dim_contoso_product,I,
1548,The Phone Company PDA Handheld 3.7 inch M630 Silver,the phone company pda handheld 3.7 inch m630 silver,0504079,The Phone Company,5,504,dim_contoso_product,I,
1549,The Phone Company PDA Handheld 4.7 inch L650 Silver,the phone company pda handheld 4.7 inch l650 silver,0504080,The Phone Company,5,504,dim_contoso_product,I,
1550,The Phone Company PDA Palm 3.5 inch M810 Silver,the phone company pda palm 3.5 inch m810 silver,0504081,The Phone Company,5,504,dim_contoso_product,I,
1551,The Phone Company PDA Palm 3.7 inch M830 Silver,the phone company pda palm 3.7 inch m830 silver,0504082,The Phone Company,5,504,dim_contoso_product,I,
1552,The Phone Company PDA Palm 4.7 inch L850 Silver,the phone company pda palm 4.7 inch l850 silver,0504083,The Phone Company,5,504,dim_contoso_product,I,
1553,The Phone Company PDA GPS Phone 3.5 inch M910 Silver,the phone company pda gps phone 3.5 inch m910 silver,0504084,The Phone Company,5,504,dim_contoso_product,I,
1554,The Phone Company PDA GPS Phone 3.7 inch M930 Silver,the phone company pda gps phone 3.7 inch m930 silver,0504085,The Phone Company,5,504,dim_contoso_product,I,
1555,The Phone Company PDA GPS Phone 4.7 inch L950 Silver,the phone company pda gps phone 4.7 inch l950 silver,0504086,The Phone Company,5,504,dim_contoso_product,I,
1556,The Phone Company PDA Wifi 3.5-inch M200 White,the phone company pda wifi 3.5-inch m200 white,0504087,The Phone Company,5,504,dim_contoso_product,I,
1557,The Phone Company PDA Wifi 3.7-inch M250 White,the phone company pda wifi 3.7-inch m250 white,0504088,The Phone Company,5,504,dim_contoso_product,I,
1558,The Phone Company PDA Wifi 4.7-inch L290 White,the phone company pda wifi 4.7-inch l290 white,0504089,The Phone Company,5,504,dim_contoso_product,I,
1559,The Phone Company PDA Phone 3.5 inches M320 White,the phone company pda phone 3.5 inches m320 white,0504090,The Phone Company,5,504,dim_contoso_product,I,
1560,The Phone Company PDA Phone 3.7 inches M340 White,the phone company pda phone 3.7 inches m340 white,0504091,The Phone Company,5,504,dim_contoso_product,I,
1561,The Phone Company PDA Phone 4.7 inches L360 White,the phone company pda phone 4.7 inches l360 white,0504092,The Phone Company,5,504,dim_contoso_product,I,
1562,The Phone Company PDA Phone Unlocked 3.7 inches M510 White,the phone company pda phone unlocked 3.7 inches m510 white,0504093,The Phone Company,5,504,dim_contoso_product,I,
1563,The Phone Company PDA Phone Unlocked 3.5 inches M530 White,the phone company pda phone unlocked 3.5 inches m530 white,0504094,The Phone Company,5,504,dim_contoso_product,I,
1564,The Phone Company PDA Phone Unlocked 4.7 inches L550 White,the phone company pda phone unlocked 4.7 inches l550 white,0504095,The Phone Company,5,504,dim_contoso_product,I,
1565,The Phone Company PDA Handheld 3.5 inch M610 White,the phone company pda handheld 3.5 inch m610 white,0504096,The Phone Company,5,504,dim_contoso_product,I,
1566,The Phone Company PDA Handheld 3.7 inch M630 White,the phone company pda handheld 3.7 inch m630 white,0504097,The Phone Company,5,504,dim_contoso_product,I,
1567,The Phone Company PDA Handheld 4.7 inch L650 White,the phone company pda handheld 4.7 inch l650 white,0504098,The Phone Company,5,504,dim_contoso_product,I,
1568,The Phone Company PDA Palm 3.5 inch M810 White,the phone company pda palm 3.5 inch m810 white,0504099,The Phone Company,5,504,dim_contoso_product,I,
1569,The Phone Company PDA Palm 3.7 inch M830 White,the phone company pda palm 3.7 inch m830 white,0504100,The Phone Company,5,504,dim_contoso_product,I,
1570,The Phone Company PDA Palm 4.7 inch L850 White,the phone company pda palm 4.7 inch l850 white,0504101,The Phone Company,5,504,dim_contoso_product,I,
1571,SV DVD Player M100 Black,sv dvd player m100 black,0602001,Southridge Video,6,602,dim_contoso_product,I,
1572,SV DVD Player M110 Silver,sv dvd player m110 silver,0602002,Southridge Video,6,602,dim_contoso_product,I,
1573,SV DVD Player M120 White,sv dvd player m120 white,0602003,Southridge Video,6,602,dim_contoso_product,I,
1574,SV DVD Player M130 Grey,sv dvd player m130 grey,0602004,Southridge Video,6,602,dim_contoso_product,I,
1575,SV DVD Player M140 Gold,sv dvd player m140 gold,0602005,Southridge Video,6,602,dim_contoso_product,I,
1576,SV DVD Movies E100 Yellow,sv dvd movies e100 yellow,0602006,Southridge Video,6,602,dim_contoso_product,I,
1577,SV DVD Recorder L200 Black,sv dvd recorder l200 black,0602007,Southridge Video,6,602,dim_contoso_product,I,
1578,SV DVD Recorder L210 Silver,sv dvd recorder l210 silver,0602008,Southridge Video,6,602,dim_contoso_product,I,
1579,SV DVD Recorder L220 White,sv dvd recorder l220 white,0602009,Southridge Video,6,602,dim_contoso_product,I,
1580,SV DVD Recorder L230 Grey,sv dvd recorder l230 grey,0602010,Southridge Video,6,602,dim_contoso_product,I,
1581,SV DVD Recorder L240 Gold,sv dvd recorder l240 gold,0602011,Southridge Video,6,602,dim_contoso_product,I,
1582,SV DVD 48 DVD Storage Binder M50 Black,sv dvd 48 dvd storage binder m50 black,0602012,Southridge Video,6,602,dim_contoso_product,I,
1583,SV DVD 58 DVD Storage Binder M55 Black,sv dvd 58 dvd storage binder m55 black,0602013,Southridge Video,6,602,dim_contoso_product,I,
1584,SV DVD 38 DVD Storage Binder E25 Black,sv dvd 38 dvd storage binder e25 black,0602014,Southridge Video,6,602,dim_contoso_product,I,
1585,SV DVD 60 DVD Storage Binder L20 Black,sv dvd 60 dvd storage binder l20 black,0602015,Southridge Video,6,602,dim_contoso_product,I,
1586,SV DVD 55DVD Storage Binder M56 Black,sv dvd 55dvd storage binder m56 black,0602016,Southridge Video,6,602,dim_contoso_product,I,
1587,SV DVD 48 DVD Storage Binder M50 Silver,sv dvd 48 dvd storage binder m50 silver,0602017,Southridge Video,6,602,dim_contoso_product,I,
1588,SV DVD 58 DVD Storage Binder M55 Silver,sv dvd 58 dvd storage binder m55 silver,0602018,Southridge Video,6,602,dim_contoso_product,I,
1589,SV DVD 38 DVD Storage Binder E25 Silver,sv dvd 38 dvd storage binder e25 silver,0602019,Southridge Video,6,602,dim_contoso_product,I,
1590,SV DVD 60 DVD Storage Binder L20 Silver,sv dvd 60 dvd storage binder l20 silver,0602020,Southridge Video,6,602,dim_contoso_product,I,
1591,SV DVD 55DVD Storage Binder M56 Silver,sv dvd 55dvd storage binder m56 silver,0602021,Southridge Video,6,602,dim_contoso_product,I,
1592,SV DVD 48 DVD Storage Binder M50 Red,sv dvd 48 dvd storage binder m50 red,0602022,Southridge Video,6,602,dim_contoso_product,I,
1593,SV DVD 58 DVD Storage Binder M55 Red,sv dvd 58 dvd storage binder m55 red,0602023,Southridge Video,6,602,dim_contoso_product,I,
1594,SV DVD 38 DVD Storage Binder E25 Red,sv dvd 38 dvd storage binder e25 red,0602024,Southridge Video,6,602,dim_contoso_product,I,
1595,SV DVD 60 DVD Storage Binder L20 Red,sv dvd 60 dvd storage binder l20 red,0602025,Southridge Video,6,602,dim_contoso_product,I,
1596,SV DVD 55DVD Storage Binder M56 Red,sv dvd 55dvd storage binder m56 red,0602026,Southridge Video,6,602,dim_contoso_product,I,
1597,SV DVD External DVD Burner M200 Black,sv dvd external dvd burner m200 black,0602027,Southridge Video,6,602,dim_contoso_product,I,
1598,SV DVD External DVD Burner M200 Grey,sv dvd external dvd burner m200 grey,0602028,Southridge Video,6,602,dim_contoso_product,I,
1599,SV DVD External DVD Burner M200 Blue,sv dvd external dvd burner m200 blue,0602029,Southridge Video,6,602,dim_contoso_product,I,
1600,SV DVD External DVD Burner M200 Silver,sv dvd external dvd burner m200 silver,0602030,Southridge Video,6,602,dim_contoso_product,I,
1601,SV DVD 9-Inch Player Portable M300 Black,sv dvd 9-inch player portable m300 black,0602031,Southridge Video,6,602,dim_contoso_product,I,
1602,SV DVD 12-Inch Player Portable M400 Black,sv dvd 12-inch player portable m400 black,0602032,Southridge Video,6,602,dim_contoso_product,I,
1603,SV DVD 7-Inch Player Portable E200 Black,sv dvd 7-inch player portable e200 black,0602033,Southridge Video,6,602,dim_contoso_product,I,
1604,SV DVD 14-Inch Player Portable L100 Black,sv dvd 14-inch player portable l100 black,0602034,Southridge Video,6,602,dim_contoso_product,I,
1605,SV DVD 15-Inch Player Portable L200 Black,sv dvd 15-inch player portable l200 black,0602035,Southridge Video,6,602,dim_contoso_product,I,
1606,SV DVD 9-Inch Player Portable M300 Silver,sv dvd 9-inch player portable m300 silver,0602036,Southridge Video,6,602,dim_contoso_product,I,
1607,SV DVD 12-Inch Player Portable M400 Silver,sv dvd 12-inch player portable m400 silver,0602037,Southridge Video,6,602,dim_contoso_product,I,
1608,SV DVD 7-Inch Player Portable E200 Silver,sv dvd 7-inch player portable e200 silver,0602038,Southridge Video,6,602,dim_contoso_product,I,
1609,SV DVD 14-Inch Player Portable L100 Silver,sv dvd 14-inch player portable l100 silver,0602039,Southridge Video,6,602,dim_contoso_product,I,
1610,SV DVD 15-Inch Player Portable L200 Silver,sv dvd 15-inch player portable l200 silver,0602040,Southridge Video,6,602,dim_contoso_product,I,
1611,SV DVD 9-Inch Player Portable M300 White,sv dvd 9-inch player portable m300 white,0602041,Southridge Video,6,602,dim_contoso_product,I,
1612,SV DVD 12-Inch Player Portable M400 White,sv dvd 12-inch player portable m400 white,0602042,Southridge Video,6,602,dim_contoso_product,I,
1613,SV DVD 7-Inch Player Portable E200 White,sv dvd 7-inch player portable e200 white,0602043,Southridge Video,6,602,dim_contoso_product,I,
1614,SV DVD 14-Inch Player Portable L100 White,sv dvd 14-inch player portable l100 white,0602044,Southridge Video,6,602,dim_contoso_product,I,
1615,SV DVD 15-Inch Player Portable L200 White,sv dvd 15-inch player portable l200 white,0602045,Southridge Video,6,602,dim_contoso_product,I,
1616,Contoso DVD Player M100 Black,contoso dvd player m100 black,0602046,Contoso,6,602,dim_contoso_product,I,
1617,Contoso DVD Player M110 Silver,contoso dvd player m110 silver,0602047,Contoso,6,602,dim_contoso_product,I,
1618,Contoso DVD Player M120 White,contoso dvd player m120 white,0602048,Contoso,6,602,dim_contoso_product,I,
1619,Contoso DVD Player M130 Grey,contoso dvd player m130 grey,0602049,Contoso,6,602,dim_contoso_product,I,
1620,Contoso DVD Player M140 Gold,contoso dvd player m140 gold,0602050,Contoso,6,602,dim_contoso_product,I,
1621,Contoso DVD Movies E100 Yellow,contoso dvd movies e100 yellow,0602051,Contoso,6,602,dim_contoso_product,I,
1622,Contoso DVD Recorder L200 Black,contoso dvd recorder l200 black,0602052,Contoso,6,602,dim_contoso_product,I,
1623,Contoso DVD Recorder L210 Silver,contoso dvd recorder l210 silver,0602053,Contoso,6,602,dim_contoso_product,I,
1624,Contoso DVD Recorder L220 White,contoso dvd recorder l220 white,0602054,Contoso,6,602,dim_contoso_product,I,
1625,Contoso DVD Recorder L230 Grey,contoso dvd recorder l230 grey,0602055,Contoso,6,602,dim_contoso_product,I,
1626,Contoso DVD Recorder L240 Gold,contoso dvd recorder l240 gold,0602056,Contoso,6,602,dim_contoso_product,I,
1627,Contoso DVD 48 DVD Storage Binder M50 Black,contoso dvd 48 dvd storage binder m50 black,0602057,Contoso,6,602,dim_contoso_product,I,
1628,Contoso DVD 58 DVD Storage Binder M55 Black,contoso dvd 58 dvd storage binder m55 black,0602058,Contoso,6,602,dim_contoso_product,I,
